observed_pair_index,split,partition
1763,cold_drug,train
1764,cold_drug,train
1765,cold_drug,train
1766,cold_drug,train
1767,cold_drug,train
1768,cold_drug,train
1769,cold_drug,train
1770,cold_drug,train
1771,cold_drug,train
1772,cold_drug,train
1773,cold_drug,train
1774,cold_drug,train
1775,cold_drug,train
1776,cold_drug,train
1777,cold_drug,train
1778,cold_drug,train
1779,cold_drug,train
1780,cold_drug,train
1781,cold_drug,train
1782,cold_drug,train
1783,cold_drug,train
1784,cold_drug,train
1785,cold_drug,train
1786,cold_drug,train
1787,cold_drug,train
1788,cold_drug,train
1789,cold_drug,train
1790,cold_drug,train
1791,cold_drug,train
1792,cold_drug,train
1793,cold_drug,train
1794,cold_drug,train
1795,cold_drug,train
1796,cold_drug,train
1797,cold_drug,train
1798,cold_drug,train
1799,cold_drug,train
1800,cold_drug,train
1801,cold_drug,train
1802,cold_drug,train
1803,cold_drug,train
1804,cold_drug,train
1805,cold_drug,train
1806,cold_drug,train
1807,cold_drug,train
1808,cold_drug,train
1809,cold_drug,train
1810,cold_drug,train
1811,cold_drug,train
1812,cold_drug,train
1813,cold_drug,train
1814,cold_drug,train
1815,cold_drug,train
1816,cold_drug,train
1817,cold_drug,train
1818,cold_drug,train
1819,cold_drug,train
1820,cold_drug,train
1821,cold_drug,train
1822,cold_drug,train
1823,cold_drug,train
1824,cold_drug,train
1825,cold_drug,train
1826,cold_drug,train
1827,cold_drug,train
1828,cold_drug,train
1829,cold_drug,train
1830,cold_drug,train
1831,cold_drug,train
1832,cold_drug,train
1833,cold_drug,train
1834,cold_drug,train
1835,cold_drug,train
1836,cold_drug,train
1837,cold_drug,train
1838,cold_drug,train
1839,cold_drug,train
1840,cold_drug,train
1841,cold_drug,train
1842,cold_drug,train
1843,cold_drug,train
1844,cold_drug,train
1845,cold_drug,train
1846,cold_drug,train
1847,cold_drug,train
1848,cold_drug,train
1849,cold_drug,train
1850,cold_drug,train
1851,cold_drug,train
1852,cold_drug,train
1853,cold_drug,train
1854,cold_drug,train
1855,cold_drug,train
1856,cold_drug,train
1857,cold_drug,train
1858,cold_drug,train
1859,cold_drug,train
1860,cold_drug,train
1861,cold_drug,train
1862,cold_drug,train
1863,cold_drug,train
1864,cold_drug,train
1865,cold_drug,train
1866,cold_drug,train
1867,cold_drug,train
1868,cold_drug,train
1869,cold_drug,train
1870,cold_drug,train
1871,cold_drug,train
1872,cold_drug,train
1873,cold_drug,train
1874,cold_drug,train
1875,cold_drug,train
1876,cold_drug,train
1877,cold_drug,train
1878,cold_drug,train
1879,cold_drug,train
1880,cold_drug,train
1881,cold_drug,train
1882,cold_drug,train
1883,cold_drug,train
1884,cold_drug,train
1885,cold_drug,train
1886,cold_drug,train
1887,cold_drug,train
1888,cold_drug,train
1889,cold_drug,train
1890,cold_drug,train
1891,cold_drug,train
1892,cold_drug,train
1893,cold_drug,train
1894,cold_drug,train
1895,cold_drug,train
1896,cold_drug,train
1897,cold_drug,train
1898,cold_drug,train
1899,cold_drug,train
1900,cold_drug,train
1901,cold_drug,train
1902,cold_drug,train
1903,cold_drug,train
1904,cold_drug,train
1905,cold_drug,train
1906,cold_drug,train
1907,cold_drug,train
1908,cold_drug,train
1909,cold_drug,train
1910,cold_drug,train
1911,cold_drug,train
1912,cold_drug,train
1913,cold_drug,train
1914,cold_drug,train
1915,cold_drug,train
1916,cold_drug,train
1917,cold_drug,train
1918,cold_drug,train
1919,cold_drug,train
1920,cold_drug,train
1921,cold_drug,train
1922,cold_drug,train
1923,cold_drug,train
1924,cold_drug,train
1925,cold_drug,train
1926,cold_drug,train
1927,cold_drug,train
1928,cold_drug,train
1929,cold_drug,train
1930,cold_drug,train
1931,cold_drug,train
1932,cold_drug,train
1933,cold_drug,train
1934,cold_drug,train
1935,cold_drug,train
1936,cold_drug,train
1937,cold_drug,train
1938,cold_drug,train
1939,cold_drug,train
1940,cold_drug,train
1941,cold_drug,train
1942,cold_drug,train
1943,cold_drug,train
1944,cold_drug,train
1945,cold_drug,train
1946,cold_drug,train
1947,cold_drug,train
1948,cold_drug,train
1949,cold_drug,train
1950,cold_drug,train
1951,cold_drug,train
1952,cold_drug,train
1953,cold_drug,train
1954,cold_drug,train
1955,cold_drug,train
1956,cold_drug,train
1957,cold_drug,train
1958,cold_drug,train
1959,cold_drug,train
1960,cold_drug,train
1961,cold_drug,train
1962,cold_drug,train
1963,cold_drug,train
1964,cold_drug,train
1965,cold_drug,train
1966,cold_drug,train
1967,cold_drug,train
1968,cold_drug,train
1969,cold_drug,train
1970,cold_drug,train
1971,cold_drug,train
1972,cold_drug,train
1973,cold_drug,train
1974,cold_drug,train
1975,cold_drug,train
1976,cold_drug,train
1977,cold_drug,train
1978,cold_drug,train
1979,cold_drug,train
1980,cold_drug,train
1981,cold_drug,train
1982,cold_drug,train
1983,cold_drug,train
1984,cold_drug,train
1985,cold_drug,train
1986,cold_drug,train
1987,cold_drug,train
1988,cold_drug,train
1989,cold_drug,train
1990,cold_drug,train
1991,cold_drug,train
1992,cold_drug,train
1993,cold_drug,train
1994,cold_drug,train
1995,cold_drug,train
1996,cold_drug,train
1997,cold_drug,train
1998,cold_drug,train
1999,cold_drug,train
2000,cold_drug,train
2001,cold_drug,train
2002,cold_drug,train
2003,cold_drug,train
2004,cold_drug,train
2005,cold_drug,train
2006,cold_drug,train
2007,cold_drug,train
2008,cold_drug,train
2009,cold_drug,train
2010,cold_drug,train
2011,cold_drug,train
2012,cold_drug,train
2013,cold_drug,train
2014,cold_drug,train
2015,cold_drug,train
2016,cold_drug,train
2017,cold_drug,train
2018,cold_drug,train
2019,cold_drug,train
2020,cold_drug,train
2021,cold_drug,train
2022,cold_drug,train
2023,cold_drug,train
2024,cold_drug,train
2025,cold_drug,train
2026,cold_drug,train
2027,cold_drug,train
2028,cold_drug,train
2029,cold_drug,train
2030,cold_drug,train
2031,cold_drug,train
2032,cold_drug,train
2033,cold_drug,train
2034,cold_drug,train
2035,cold_drug,train
2036,cold_drug,train
2037,cold_drug,train
2038,cold_drug,train
2039,cold_drug,train
2040,cold_drug,train
2041,cold_drug,train
2042,cold_drug,train
2043,cold_drug,train
2044,cold_drug,train
2045,cold_drug,train
2046,cold_drug,train
2047,cold_drug,train
2048,cold_drug,train
2049,cold_drug,train
2050,cold_drug,train
2051,cold_drug,train
2052,cold_drug,train
2053,cold_drug,train
2054,cold_drug,train
2055,cold_drug,train
2056,cold_drug,train
2057,cold_drug,train
2058,cold_drug,train
2059,cold_drug,train
2060,cold_drug,train
2061,cold_drug,train
2062,cold_drug,train
2063,cold_drug,train
2064,cold_drug,train
2065,cold_drug,train
2066,cold_drug,train
2067,cold_drug,train
2068,cold_drug,train
2069,cold_drug,train
2070,cold_drug,train
2071,cold_drug,train
2072,cold_drug,train
2073,cold_drug,train
2074,cold_drug,train
2075,cold_drug,train
2076,cold_drug,train
2077,cold_drug,train
2078,cold_drug,train
2079,cold_drug,train
2080,cold_drug,train
2081,cold_drug,train
2082,cold_drug,train
2083,cold_drug,train
2084,cold_drug,train
2085,cold_drug,train
2086,cold_drug,train
2087,cold_drug,train
2088,cold_drug,train
2089,cold_drug,train
2090,cold_drug,train
2091,cold_drug,train
2092,cold_drug,train
2093,cold_drug,train
2094,cold_drug,train
2095,cold_drug,train
2096,cold_drug,train
2097,cold_drug,train
2098,cold_drug,train
2099,cold_drug,train
2100,cold_drug,train
2101,cold_drug,train
2102,cold_drug,train
2103,cold_drug,train
2104,cold_drug,train
2105,cold_drug,train
2106,cold_drug,train
2107,cold_drug,train
2108,cold_drug,train
2109,cold_drug,train
2110,cold_drug,train
2111,cold_drug,train
2112,cold_drug,train
2113,cold_drug,train
2114,cold_drug,train
2115,cold_drug,train
2116,cold_drug,train
2117,cold_drug,train
2118,cold_drug,train
2119,cold_drug,train
2120,cold_drug,train
2121,cold_drug,train
2122,cold_drug,train
2123,cold_drug,train
2124,cold_drug,train
2125,cold_drug,train
2126,cold_drug,train
2127,cold_drug,train
2128,cold_drug,train
2129,cold_drug,train
2130,cold_drug,train
2131,cold_drug,train
2132,cold_drug,train
2133,cold_drug,train
2134,cold_drug,train
2135,cold_drug,train
2136,cold_drug,train
2137,cold_drug,train
2138,cold_drug,train
2139,cold_drug,train
2140,cold_drug,train
2141,cold_drug,train
2142,cold_drug,train
2143,cold_drug,train
2144,cold_drug,train
2145,cold_drug,train
2146,cold_drug,train
2147,cold_drug,train
2148,cold_drug,train
2149,cold_drug,train
2150,cold_drug,train
2151,cold_drug,train
2152,cold_drug,train
2153,cold_drug,train
2154,cold_drug,train
2155,cold_drug,train
2156,cold_drug,train
2157,cold_drug,train
2158,cold_drug,train
2159,cold_drug,train
2160,cold_drug,train
2161,cold_drug,train
2162,cold_drug,train
2163,cold_drug,train
2164,cold_drug,train
2165,cold_drug,train
2166,cold_drug,train
2167,cold_drug,train
2168,cold_drug,train
2169,cold_drug,train
2170,cold_drug,train
2171,cold_drug,train
2172,cold_drug,train
2173,cold_drug,train
2174,cold_drug,train
2175,cold_drug,train
2176,cold_drug,train
2177,cold_drug,train
2178,cold_drug,train
2179,cold_drug,train
2180,cold_drug,train
2181,cold_drug,train
2182,cold_drug,train
2183,cold_drug,train
2184,cold_drug,train
2185,cold_drug,train
2186,cold_drug,train
2187,cold_drug,train
2188,cold_drug,train
2189,cold_drug,train
2190,cold_drug,train
2191,cold_drug,train
2192,cold_drug,train
2193,cold_drug,train
2194,cold_drug,train
2195,cold_drug,train
2196,cold_drug,train
2197,cold_drug,train
2198,cold_drug,train
2199,cold_drug,train
2200,cold_drug,train
2201,cold_drug,train
2202,cold_drug,train
2203,cold_drug,train
2204,cold_drug,train
2205,cold_drug,train
2206,cold_drug,train
2207,cold_drug,train
2208,cold_drug,train
2209,cold_drug,train
2210,cold_drug,train
2211,cold_drug,train
2212,cold_drug,train
2213,cold_drug,train
2214,cold_drug,train
2215,cold_drug,train
2216,cold_drug,train
2217,cold_drug,train
2218,cold_drug,train
2219,cold_drug,train
2220,cold_drug,train
2221,cold_drug,train
2222,cold_drug,train
2223,cold_drug,train
2224,cold_drug,train
2225,cold_drug,train
2226,cold_drug,train
2227,cold_drug,train
2228,cold_drug,train
2229,cold_drug,train
2230,cold_drug,train
2231,cold_drug,train
2232,cold_drug,train
2233,cold_drug,train
2234,cold_drug,train
2235,cold_drug,train
2236,cold_drug,train
2237,cold_drug,train
2238,cold_drug,train
2239,cold_drug,train
2240,cold_drug,train
2241,cold_drug,train
2242,cold_drug,train
2243,cold_drug,train
2244,cold_drug,train
2245,cold_drug,train
2246,cold_drug,train
2247,cold_drug,train
2248,cold_drug,train
2249,cold_drug,train
2250,cold_drug,train
2251,cold_drug,train
2252,cold_drug,train
2253,cold_drug,train
2254,cold_drug,train
2255,cold_drug,train
2256,cold_drug,train
2257,cold_drug,train
2258,cold_drug,train
2259,cold_drug,train
2260,cold_drug,train
2261,cold_drug,train
2262,cold_drug,train
2263,cold_drug,train
2264,cold_drug,train
2265,cold_drug,train
2266,cold_drug,train
2267,cold_drug,train
2268,cold_drug,train
2269,cold_drug,train
2270,cold_drug,train
2271,cold_drug,train
2272,cold_drug,train
2273,cold_drug,train
2274,cold_drug,train
2275,cold_drug,train
2276,cold_drug,train
2277,cold_drug,train
2278,cold_drug,train
2279,cold_drug,train
2280,cold_drug,train
2281,cold_drug,train
2282,cold_drug,train
2283,cold_drug,train
2284,cold_drug,train
2285,cold_drug,train
2286,cold_drug,train
2287,cold_drug,train
2288,cold_drug,train
2289,cold_drug,train
2290,cold_drug,train
2291,cold_drug,train
2292,cold_drug,train
2293,cold_drug,train
2294,cold_drug,train
2295,cold_drug,train
2296,cold_drug,train
2297,cold_drug,train
2298,cold_drug,train
2299,cold_drug,train
2300,cold_drug,train
2301,cold_drug,train
2302,cold_drug,train
2303,cold_drug,train
2304,cold_drug,train
2305,cold_drug,train
2306,cold_drug,train
2307,cold_drug,train
2308,cold_drug,train
2309,cold_drug,train
2310,cold_drug,train
2311,cold_drug,train
2312,cold_drug,train
2313,cold_drug,train
2314,cold_drug,train
2315,cold_drug,train
2316,cold_drug,train
2317,cold_drug,train
2318,cold_drug,train
2319,cold_drug,train
2320,cold_drug,train
2321,cold_drug,train
2322,cold_drug,train
2323,cold_drug,train
2324,cold_drug,train
2325,cold_drug,train
2326,cold_drug,train
2327,cold_drug,train
2328,cold_drug,train
2329,cold_drug,train
2330,cold_drug,train
2331,cold_drug,train
2332,cold_drug,train
2333,cold_drug,train
2334,cold_drug,train
2335,cold_drug,train
2336,cold_drug,train
2337,cold_drug,train
2338,cold_drug,train
2339,cold_drug,train
2340,cold_drug,train
2341,cold_drug,train
2342,cold_drug,train
2343,cold_drug,train
2344,cold_drug,train
2345,cold_drug,train
2346,cold_drug,train
2347,cold_drug,train
2348,cold_drug,train
2349,cold_drug,train
2350,cold_drug,train
2351,cold_drug,train
2352,cold_drug,train
2353,cold_drug,train
2354,cold_drug,train
2355,cold_drug,train
2356,cold_drug,train
2357,cold_drug,train
2358,cold_drug,train
2359,cold_drug,train
2360,cold_drug,train
2361,cold_drug,train
2362,cold_drug,train
2363,cold_drug,train
2364,cold_drug,train
2365,cold_drug,train
2366,cold_drug,train
2367,cold_drug,train
2368,cold_drug,train
2369,cold_drug,train
2370,cold_drug,train
2371,cold_drug,train
2372,cold_drug,train
2373,cold_drug,train
2374,cold_drug,train
2375,cold_drug,train
2376,cold_drug,train
2377,cold_drug,train
2378,cold_drug,train
2379,cold_drug,train
2380,cold_drug,train
2381,cold_drug,train
2382,cold_drug,train
2383,cold_drug,train
2384,cold_drug,train
2385,cold_drug,train
2386,cold_drug,train
2387,cold_drug,train
2388,cold_drug,train
2389,cold_drug,train
2390,cold_drug,train
2391,cold_drug,train
2392,cold_drug,train
2393,cold_drug,train
2394,cold_drug,train
2395,cold_drug,train
2396,cold_drug,train
2397,cold_drug,train
2398,cold_drug,train
2399,cold_drug,train
2400,cold_drug,train
2401,cold_drug,train
2402,cold_drug,train
2403,cold_drug,train
2404,cold_drug,train
2405,cold_drug,train
2406,cold_drug,train
2407,cold_drug,train
2408,cold_drug,train
2409,cold_drug,train
2410,cold_drug,train
2411,cold_drug,train
2412,cold_drug,train
2413,cold_drug,train
2414,cold_drug,train
2415,cold_drug,train
2416,cold_drug,train
2417,cold_drug,train
2418,cold_drug,train
2419,cold_drug,train
2420,cold_drug,train
2421,cold_drug,train
2422,cold_drug,train
2423,cold_drug,train
2424,cold_drug,train
2425,cold_drug,train
2426,cold_drug,train
2427,cold_drug,train
2428,cold_drug,train
2429,cold_drug,train
2430,cold_drug,train
2431,cold_drug,train
2432,cold_drug,train
2433,cold_drug,train
2434,cold_drug,train
2435,cold_drug,train
2436,cold_drug,train
2437,cold_drug,train
2438,cold_drug,train
2439,cold_drug,train
2440,cold_drug,train
2441,cold_drug,train
2442,cold_drug,train
2443,cold_drug,train
2444,cold_drug,train
2445,cold_drug,train
2446,cold_drug,train
2447,cold_drug,train
2448,cold_drug,train
2449,cold_drug,train
2450,cold_drug,train
2451,cold_drug,train
2452,cold_drug,train
2453,cold_drug,train
2454,cold_drug,train
2455,cold_drug,train
2456,cold_drug,train
2457,cold_drug,train
2458,cold_drug,train
2459,cold_drug,train
2460,cold_drug,train
2461,cold_drug,train
2462,cold_drug,train
2463,cold_drug,train
2464,cold_drug,train
2465,cold_drug,train
2466,cold_drug,train
2467,cold_drug,train
2468,cold_drug,train
2469,cold_drug,train
2470,cold_drug,train
2471,cold_drug,train
2472,cold_drug,train
2473,cold_drug,train
2474,cold_drug,train
2475,cold_drug,train
2476,cold_drug,train
2477,cold_drug,train
2478,cold_drug,train
2479,cold_drug,train
2480,cold_drug,train
2481,cold_drug,train
2482,cold_drug,train
2483,cold_drug,train
2484,cold_drug,train
2485,cold_drug,train
2486,cold_drug,train
2487,cold_drug,train
2488,cold_drug,train
2489,cold_drug,train
2490,cold_drug,train
2491,cold_drug,train
2492,cold_drug,train
2493,cold_drug,train
2494,cold_drug,train
2495,cold_drug,train
2496,cold_drug,train
2497,cold_drug,train
2498,cold_drug,train
2499,cold_drug,train
2500,cold_drug,train
2501,cold_drug,train
2502,cold_drug,train
2503,cold_drug,train
2504,cold_drug,train
2505,cold_drug,train
2506,cold_drug,train
2507,cold_drug,train
2508,cold_drug,train
2509,cold_drug,train
2510,cold_drug,train
2511,cold_drug,train
2512,cold_drug,train
2513,cold_drug,train
2514,cold_drug,train
2515,cold_drug,train
2516,cold_drug,train
2517,cold_drug,train
2518,cold_drug,train
2519,cold_drug,train
2520,cold_drug,train
2521,cold_drug,train
2522,cold_drug,train
2523,cold_drug,train
2524,cold_drug,train
2525,cold_drug,train
2526,cold_drug,train
2527,cold_drug,train
2528,cold_drug,train
2529,cold_drug,train
2530,cold_drug,train
2531,cold_drug,train
2532,cold_drug,train
2533,cold_drug,train
2534,cold_drug,train
2535,cold_drug,train
2536,cold_drug,train
2537,cold_drug,train
2538,cold_drug,train
2539,cold_drug,train
2540,cold_drug,train
2541,cold_drug,train
2542,cold_drug,train
2543,cold_drug,train
2544,cold_drug,train
2545,cold_drug,train
2546,cold_drug,train
2547,cold_drug,train
2548,cold_drug,train
2549,cold_drug,train
2550,cold_drug,train
2551,cold_drug,train
2552,cold_drug,train
2553,cold_drug,train
2554,cold_drug,train
2555,cold_drug,train
2556,cold_drug,train
2557,cold_drug,train
2558,cold_drug,train
2559,cold_drug,train
2560,cold_drug,train
2561,cold_drug,train
2562,cold_drug,train
2563,cold_drug,train
2564,cold_drug,train
2565,cold_drug,train
2566,cold_drug,train
2567,cold_drug,train
2568,cold_drug,train
2569,cold_drug,train
2570,cold_drug,train
2571,cold_drug,train
2572,cold_drug,train
2573,cold_drug,train
2574,cold_drug,train
2575,cold_drug,train
2576,cold_drug,train
2577,cold_drug,train
2578,cold_drug,train
2579,cold_drug,train
2580,cold_drug,train
2581,cold_drug,train
2582,cold_drug,train
2583,cold_drug,train
2584,cold_drug,train
2585,cold_drug,train
2586,cold_drug,train
2587,cold_drug,train
2588,cold_drug,train
2589,cold_drug,train
2590,cold_drug,train
2591,cold_drug,train
2592,cold_drug,train
2593,cold_drug,train
2594,cold_drug,train
2595,cold_drug,train
2596,cold_drug,train
2597,cold_drug,train
2598,cold_drug,train
2599,cold_drug,train
2600,cold_drug,train
2601,cold_drug,train
2602,cold_drug,train
2603,cold_drug,train
2604,cold_drug,train
2605,cold_drug,train
2606,cold_drug,train
2607,cold_drug,train
2608,cold_drug,train
2609,cold_drug,train
