fold,model,training_start,training_end,test_start,test_end,timestamp,actual,forecast,residual,absolute_residual,fold_raw_negative_forecast_count,is_known_closure,modified_z_score,absolute_modified_z_score,is_statistical_anomaly,is_actionable_anomaly,anomaly_type,anomaly_severity
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-12 01:00:00,691.0,895.9809254969433,-204.9809254969433,204.9809254969433,0,False,-0.6124356889554547,0.6124356889554547,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-12 02:00:00,462.0,668.3507285802156,-206.3507285802156,206.3507285802156,0,False,-0.616813279016393,0.616813279016393,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-12 03:00:00,297.0,451.6238061051927,-154.62380610519273,154.62380610519273,0,False,-0.45150538587845607,0.45150538587845607,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-12 04:00:00,215.0,356.61433219223034,-141.61433219223034,141.61433219223034,0,False,-0.40992996208588073,0.40992996208588073,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-12 05:00:00,241.0,402.8467231563226,-161.84672315632264,161.84672315632264,0,False,-0.4745882437579077,0.4745882437579077,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-12 06:00:00,656.0,836.0495898042916,-180.0495898042916,180.0495898042916,0,False,-0.5327606110797709,0.5327606110797709,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-12 07:00:00,1551.0,1601.5637776121475,-50.56377761214753,50.56377761214753,0,False,-0.11895237002167063,0.11895237002167063,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-12 08:00:00,2391.0,2136.1517754569163,254.8482245430837,254.8482245430837,0,False,0.8570773684515348,0.8570773684515348,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-12 09:00:00,1234.0,1238.7992053395792,-4.799205339579203,4.799205339579203,0,False,0.027301160263068683,0.027301160263068683,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-12 10:00:00,923.0,977.8650242465671,-54.865024246567145,54.865024246567145,0,False,-0.13269821038837484,0.13269821038837484,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-12 11:00:00,1017.0,1029.2468529004605,-12.246852900460452,12.246852900460452,0,False,0.003500112989907276,0.003500112989907276,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-12 12:00:00,1165.0,1145.983108619504,19.016891380495963,19.016891380495963,0,False,0.10341217911337805,0.10341217911337805,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-12 13:00:00,1066.0,1127.9584041577682,-61.9584041577682,61.9584041577682,0,False,-0.15536709599458534,0.15536709599458534,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-12 14:00:00,1087.0,1162.1776862476415,-75.17768624764153,75.17768624764153,0,False,-0.1976130206797086,0.1976130206797086,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-12 15:00:00,1251.0,1240.3690672099524,10.63093279004761,10.63093279004761,0,False,0.07661249569516618,0.07661249569516618,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-12 16:00:00,1494.0,1524.215489449568,-30.21548944956794,30.21548944956794,0,False,-0.053923706336065025,0.053923706336065025,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-12 17:00:00,2129.0,1829.939143980365,299.06085601963446,299.06085601963446,0,False,0.9983712365141817,0.9983712365141817,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-12 18:00:00,3256.0,2891.7180869970807,364.2819130029193,364.2819130029193,0,False,1.2068034223520725,1.2068034223520725,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-12 19:00:00,2443.0,2416.736807676224,26.26319232377591,26.26319232377591,0,False,0.12656976678071827,0.12656976678071827,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-12 20:00:00,2146.0,2284.2400789799217,-138.2400789799217,138.2400789799217,0,False,-0.3991465892743628,0.3991465892743628,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-12 21:00:00,2012.0,2101.6764142512684,-89.6764142512684,89.6764142512684,0,False,-0.2439477737402038,0.2439477737402038,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-12 22:00:00,1824.0,1914.9972254205893,-90.99722542058952,90.99722542058952,0,False,-0.24816879639506903,0.24816879639506903,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-12 23:00:00,1309.0,1377.5816602696486,-68.58166026964864,68.58166026964864,0,False,-0.17653356910337306,0.17653356910337306,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-13 00:00:00,968.0,1171.7306882972412,-203.7306882972412,203.7306882972412,0,False,-0.6084402052205538,0.6084402052205538,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-13 01:00:00,736.0,996.0742546087968,-260.0742546087969,260.0742546087969,0,False,-0.7885018789715552,0.7885018789715552,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-13 02:00:00,437.0,813.3904204452546,-376.39042044525456,376.39042044525456,0,False,-1.1602228202587974,1.1602228202587974,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-13 03:00:00,304.0,600.5439460081164,-296.54394600811645,296.54394600811645,0,False,-0.9050510096785546,0.9050510096785546,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-13 04:00:00,240.0,694.242785031855,-454.24278503185496,454.24278503185496,0,False,-1.4090218933494447,1.4090218933494447,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-13 05:00:00,248.0,944.001036215112,-696.0010362151119,696.0010362151119,0,False,-2.1816282120631447,2.1816282120631447,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-13 06:00:00,655.0,1572.4457666373596,-917.4457666373596,917.4457666373596,0,False,-2.889316976077207,2.889316976077207,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-13 07:00:00,1448.0,1886.419933479181,-438.41993347918105,438.41993347918105,0,False,-1.3584555319953573,1.3584555319953573,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-13 08:00:00,2329.0,2200.9946189626166,128.00538103738336,128.00538103738336,0,False,0.45171547533529244,0.45171547533529244,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-13 09:00:00,1322.0,1348.028420109003,-26.02842010900304,26.02842010900304,0,False,-0.04054275154515411,0.04054275154515411,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-13 10:00:00,915.0,1113.0328777036182,-198.03287770361817,198.03287770361817,0,False,-0.5902312529059125,0.5902312529059125,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-13 11:00:00,972.0,1179.5459606755674,-207.54596067556736,207.54596067556736,0,False,-0.6206329785082554,0.6206329785082554,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-13 12:00:00,1119.0,1291.124536566703,-172.124536566703,172.124536566703,0,False,-0.5074338800270132,0.5074338800270132,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-13 13:00:00,1014.0,1373.4554837403034,-359.4554837403034,359.4554837403034,0,False,-1.1061024787969298,1.1061024787969298,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-13 14:00:00,1097.0,1410.2677250381143,-313.26772503811435,313.26772503811435,0,False,-0.9584965375482685,0.9584965375482685,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-13 15:00:00,1200.0,1554.821202559148,-354.8212025591479,354.8212025591479,0,False,-1.0912923331008366,1.0912923331008366,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-13 16:00:00,1436.0,1778.5364262612743,-342.5364262612743,342.5364262612743,0,False,-1.0520328838565298,1.0520328838565298,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-13 17:00:00,2021.0,2057.8214540344056,-36.82145403440563,36.82145403440563,0,False,-0.07503491951892242,0.07503491951892242,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-13 18:00:00,3146.0,2759.147440851581,386.85255914841855,386.85255914841855,0,False,1.278934254470995,1.278934254470995,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-13 19:00:00,2365.0,2339.343392594737,25.656607405263003,25.656607405263003,0,False,0.12463125449174468,0.12463125449174468,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-13 20:00:00,2003.0,2307.995710077129,-304.99571007712893,304.99571007712893,0,False,-0.9320609929657298,0.9320609929657298,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-13 21:00:00,2000.0,2167.860889161363,-167.86088916136305,167.86088916136305,0,False,-0.49380819854557356,0.49380819854557356,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-13 22:00:00,1713.0,1942.5745690464057,-229.5745690464057,229.5745690464057,0,False,-0.6910315768455595,0.6910315768455595,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-13 23:00:00,1303.0,1403.2577019842693,-100.25770198426926,100.25770198426926,0,False,-0.2777632473491989,0.2777632473491989,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-14 00:00:00,971.0,1177.073419253298,-206.073419253298,206.073419253298,0,False,-0.6159270592610542,0.6159270592610542,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-14 01:00:00,775.0,1030.936146658921,-255.93614665892096,255.93614665892096,0,False,-0.7752773940410698,0.7752773940410698,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-14 02:00:00,482.0,855.9778598522818,-373.97785985228177,373.97785985228177,0,False,-1.152512806022313,1.152512806022313,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-14 03:00:00,349.0,663.3244234099915,-314.3244234099915,314.3244234099915,0,False,-0.9618735136601113,0.9618735136601113,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-14 04:00:00,223.0,683.9187886769694,-460.91878867696937,460.91878867696937,0,False,-1.4303569359993902,1.4303569359993902,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-14 05:00:00,249.0,951.9609543543536,-702.9609543543535,702.9609543543535,0,False,-2.2038705831333756,2.2038705831333756,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-14 06:00:00,644.0,1644.3547638708287,-1000.3547638708288,1000.3547638708288,0,False,-3.154275937466448,3.154275937466448,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-14 07:00:00,1456.0,2033.4598270684785,-577.4598270684783,577.4598270684783,0,False,-1.8027965206259495,1.8027965206259495,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-14 08:00:00,2253.0,2176.950138403248,76.04986159675263,76.04986159675263,0,False,0.28567703645919357,0.28567703645919357,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-14 09:00:00,1201.0,1304.454150310492,-103.45415031049195,103.45415031049195,0,False,-0.28797839476275905,0.28797839476275905,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-14 10:00:00,936.0,1111.1180326185115,-175.1180326185115,175.1180326185115,0,False,-0.5170004365079277,0.5170004365079277,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-14 11:00:00,982.0,1177.6311155904611,-195.63111559046115,195.63111559046115,0,False,-0.5825557482412725,0.5825557482412725,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-14 12:00:00,1088.0,1301.2129876415927,-213.2129876415927,213.2129876415927,0,False,-0.6387435531043348,0.6387435531043348,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-14 13:00:00,1155.0,1407.2080843343908,-252.20808433439083,252.20808433439083,0,False,-0.7633633249476963,0.7633633249476963,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-14 14:00:00,1199.0,1437.5190461677348,-238.5190461677348,238.5190461677348,0,False,-0.7196161629256875,0.7196161629256875,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-14 15:00:00,1347.0,1641.7611594429634,-294.7611594429634,294.7611594429634,0,False,-0.8993536150357092,0.8993536150357092,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-14 16:00:00,1503.0,1869.1770123182944,-366.1770123182944,366.1770123182944,0,False,-1.1275830091422379,1.1275830091422379,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-14 17:00:00,2059.0,2108.899726097911,-49.89972609791084,49.89972609791084,0,False,-0.1168302071033851,0.1168302071033851,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-14 18:00:00,2826.0,3031.1366517140405,-205.13665171404045,205.13665171404045,0,False,-0.6129333557723255,0.6129333557723255,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-14 19:00:00,1996.0,2471.4553720086587,-475.45537200865874,475.45537200865874,0,False,-1.4768126663813002,1.4768126663813002,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-14 20:00:00,1869.0,2259.52384097081,-390.52384097080994,390.52384097080994,0,False,-1.2053901307834123,1.2053901307834123,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-14 21:00:00,1259.0,2235.4860164740016,-976.4860164740016,976.4860164740016,0,False,-3.0779966586070424,3.0779966586070424,False,False,normal,normal
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-14 22:00:00,567.0,1993.1148288413783,-1426.1148288413783,1426.1148288413783,0,False,-4.5149116752012315,4.5149116752012315,True,True,negative_demand_drop,moderate
1,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-07 23:00:00,2018-09-08 00:00:00,2018-09-14 23:00:00,2018-09-14 23:00:00,810.0,1423.1310949108297,-613.1310949108295,613.1310949108295,0,False,-1.9167940648530482,1.9167940648530482,False,False,normal,normal
2,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-14 23:00:00,2018-09-15 00:00:00,2018-09-21 23:00:00,2018-09-15 00:00:00,906.0,591.4564856838795,314.54351431612054,314.54351431612054,85,False,1.0478504148743975,1.0478504148743975,False,False,normal,normal
